date_key,month_key,merchant_key,payment_method,gateway,status,currency,txn_count,amount_usd,gmv_usd,refund_usd,revenue_usd,expected_revenue_usd,cost_usd,gp_usd,amount_local
20250109,202501,556,BNPL,GW-ATLAS,Failed,AED,9,123.0851,0.0,0.0,0.0,0.0,0.1797,-0.1797,452.03
20250109,202501,86,LDEBIT,GW-NILE,Failed,EGP,7,55.4498,0.0,0.0,0.0,0.0,0.0559,-0.0559,2717.38
20250109,202501,645,TOKEN,GW-ATLAS,Failed,EGP,1,14.1066,0.0,0.0,0.0,0.0,0.02,-0.02,691.31
20250110,202501,375,WALLET,GW-NILE,Success,EGP,68,1826.481,1826.481,0.0,24.658,24.658,17.1746,7.4834,89508.71
20250110,202501,170,CARD,GW-NILE,Failed,EGP,11,315.3624,0.0,0.0,0.0,0.0,0.0879,-0.0879,15454.68
20250110,202501,566,CARD,GW-NILE,Success,EGP,78,669.194,669.194,0.0,23.0308,23.0309,12.2648,10.766,32794.59
20250110,202501,441,TOKEN,GW-ATLAS,Success,AED,26,343.3111,343.3111,0.0,10.6004,10.5991,7.115,3.4854000000000003,1260.81
20250110,202501,483,LDEBIT,GW-NILE,Success,EGP,371,3111.5014,3111.5014,0.0,38.1859,38.1858,25.5866,12.599299999999996,152482.55
20250110,202501,89,LDEBIT,GW-NIMBUS,Success,AED,3,271.4255,271.4255,0.0,3.2839,3.2831,1.356,1.9279,996.81
20250110,202501,122,TOKEN,GW-NIMBUS,Failed,AED,2,22.2628,0.0,0.0,0.0,0.0,0.03,-0.03,81.76
20250110,202501,414,BNPL,GW-ATLAS,Success,AED,1,438.3308,438.3308,0.0,20.3376,20.3385,15.1695,5.168099999999999,1609.77
20250111,202501,433,WALLET,GW-NILE,Refunded,EGP,1,11.0007,0.0,11.0007,0.0,0.0,0.15,-0.15,539.1
20250111,202501,314,CARD,GW-ATLAS,Success,EGP,50,809.5488,809.5488,0.0,24.4606,24.4606,15.5032,8.9574,39672.83
20250111,202501,546,CARD,GW-NILE,Refunded,EGP,2,301.2123,0.0,301.2123,0.0,0.0,0.3,-0.3,14761.24
20250111,202501,152,LDEBIT,GW-NIMBUS,Success,AED,269,6796.0599,6796.0599,0.0,68.4711,68.4699,42.6875,25.783600000000007,24958.53
20250111,202501,332,LDEBIT,GW-NILE,Success,EGP,1,195.1582,195.1582,0.0,1.4978,1.4977,0.8254,0.6724,9563.94
20250111,202501,178,WALLET,GW-NILE,Success,EGP,6,174.7207,174.7207,0.0,3.4681,3.4682,1.6253,1.8428,8562.38
20250111,202501,228,LDEBIT,GW-NIMBUS,Failed,AED,2,27.115,0.0,0.0,0.0,0.0,0.03,-0.03,99.58
20250111,202501,532,LDEBIT,GW-NIMBUS,Success,SAR,2,98.784,98.784,0.0,1.216,1.2163,0.5333,0.6827,370.44
20250111,202501,348,LDEBIT,GW-NILE,Voided,EGP,1,6.5616,0.0,0.0,0.0,0.0,0.008,-0.008,321.56
20250111,202501,634,CARD,GW-ORION,Success,AED,3,76.7434,76.7434,0.0,2.2192,2.2182,1.1627,1.0564999999999998,281.84
20250112,202501,327,TOKEN,GW-NIMBUS,Failed,SAR,2,67.096,0.0,0.0,0.0,0.0,0.0293,-0.0293,251.61
20250112,202501,614,LDEBIT,GW-NIMBUS,Success,SAR,14,168.528,168.528,0.0,2.568,2.569,1.3893,1.1787,631.98
20250112,202501,278,CARD,GW-NIMBUS,Failed,SAR,1,32.1893,0.0,0.0,0.0,0.0,0.016,-0.016,120.71
20250112,202501,11,CARD,GW-ORION,Voided,SAR,4,89.712,0.0,0.0,0.0,0.0,0.048,-0.048,336.42
20250112,202501,22,TOKEN,GW-ATLAS,Success,EGP,3,23.7687,23.7687,0.0,0.864,0.864,0.5814,0.2825999999999999,1164.81
20250113,202501,607,LDEBIT,GW-NIMBUS,Success,SAR,2,160.4027,160.4027,0.0,1.936,1.9366,0.8107,1.1253,601.51
20250113,202501,174,CARD,GW-NILE,Success,EGP,1,52.0294,52.0294,0.0,1.2733,1.2733,0.6852,0.5881000000000001,2549.76
20250113,202501,395,CARD,GW-NILE,Voided,EGP,1,8.2394,0.0,0.0,0.0,0.0,0.008,-0.008,403.78
20250113,202501,348,LDEBIT,GW-NILE,Voided,EGP,1,6.5616,0.0,0.0,0.0,0.0,0.008,-0.008,321.56
20250113,202501,395,TOKEN,GW-NILE,Success,EGP,16,134.1986,134.1986,0.0,4.6182,4.6181,2.5389,2.0793,6576.55
20250114,202501,267,LDEBIT,GW-NIMBUS,Success,OMR,1,1711.8336,1711.8336,0.0,12.9519,12.9422,7.7503,5.2016,658.2
20250114,202501,456,CARD,GW-ATLAS,Success,SAR,7,356.2907,356.2907,0.0,9.328,9.3287,5.712,3.616,1336.09
20250114,202501,205,LDEBIT,GW-NILE,Refunded,EGP,5,169.2685,0.0,169.2685,0.0,0.0,0.7499,-0.7499,8295.19
20250115,202501,35,CARD,GW-ATLAS,Failed,SAR,2,178.792,0.0,0.0,0.0,0.0,0.04,-0.04,670.47
20250115,202501,235,CARD,GW-NIMBUS,Success,AED,19,1395.0987,1395.0987,0.0,34.1103,34.1102,20.0681,14.0422,5123.5
20250115,202501,52,CARD,GW-NILE,Success,EGP,18,1422.4833,1422.4833,0.0,33.5972,33.5972,18.2371,15.3601,69710.36
20250115,202501,394,LDEBIT,GW-NIMBUS,Success,AED,18,543.5398,543.5398,0.0,7.7332,7.7319,3.2566,4.4766,1996.15
20250116,202501,43,TOKEN,GW-ATLAS,Success,AED,5,302.1212,302.1212,0.0,7.774,7.7751,4.9367,2.8373,1109.54
20250116,202501,506,TOKEN,GW-ORION,Failed,SAR,1,11.0,0.0,0.0,0.0,0.0,0.0107,-0.0107,41.25
20250116,202501,375,WALLET,GW-NILE,Success,EGP,83,1986.4733,1986.4733,0.0,27.1436,27.1435,18.9954,8.1482,97349.31
20250117,202501,122,LDEBIT,GW-NIMBUS,Success,AED,11,132.6916,132.6916,0.0,2.1184,2.1196,1.0919,1.0264999999999995,487.31
20250117,202501,159,WALLET,GW-NILE,Refunded,EGP,2,25.3636,0.0,25.3636,0.0,0.0,0.3,-0.3,1242.97
20250117,202501,23,CARD,GW-ORION,Voided,SAR,3,35.1627,0.0,0.0,0.0,0.0,0.0373,-0.0373,131.86
20250117,202501,154,LDEBIT,GW-NIMBUS,Voided,SAR,2,459.2267,0.0,0.0,0.0,0.0,0.0293,-0.0293,1722.1
20250117,202501,277,TOKEN,GW-NILE,Voided,EGP,1,6.9667,0.0,0.0,0.0,0.0,0.008,-0.008,341.41
20250118,202501,384,TOKEN,GW-ORION,Success,AED,9,123.7767,123.7767,0.0,4.049,4.0493,2.1811,1.8679000000000008,454.57
20250118,202501,586,CARD,GW-ORION,Success,AED,17,356.531,356.531,0.0,10.1647,10.1635,5.582,4.5827,1309.36
20250118,202501,379,CARD,GW-ATLAS,Success,AED,52,774.2682,774.2682,0.0,23.9346,23.934,15.1368,8.7978,2843.5
20250119,202501,46,CARD,GW-NILE,Success,EGP,156,1267.6638,1267.6638,0.0,45.3013,45.3014,23.6701,21.6312,62123.26
20250119,202501,582,CARD,GW-NIMBUS,Failed,OMR,13,446.0078,0.0,0.0,0.0,0.0,0.1821,-0.1821,171.49
20250119,202501,220,LDEBIT,GW-NILE,Failed,EGP,1,31.6406,0.0,0.0,0.0,0.0,0.008,-0.008,1550.58
20250119,202501,101,WALLET,GW-NILE,Success,EGP,2,128.2261,128.2261,0.0,2.5307,2.5308,1.1086,1.4221,6283.86
20250120,202501,259,WALLET,GW-NILE,Failed,EGP,6,40.9353,0.0,0.0,0.0,0.0,0.048,-0.048,2006.08
20250120,202501,308,LDEBIT,GW-NIMBUS,Failed,OMR,1,217.6853,0.0,0.0,0.0,0.0,0.026,-0.026,83.7
20250120,202501,498,BNPL,GW-NILE,Success,EGP,2,94.0583,94.0583,0.0,4.3766,4.3765,2.725,1.6515999999999995,4609.43
20250120,202501,331,TOKEN,GW-NIMBUS,Failed,AED,3,218.6821,0.0,0.0,0.0,0.0,0.0463,-0.0463,803.11
20250120,202501,556,BNPL,GW-ATLAS,Refunded,AED,1,10.1402,0.0,10.1402,0.0,0.0,0.1498,-0.1498,37.24
20250120,202501,449,LDEBIT,GW-NILE,Success,EGP,4,123.8383,123.8383,0.0,1.6155,1.6155,0.6416,0.9739,6068.83
20250120,202501,654,BNPL,GW-ATLAS,Success,EGP,3,25.8319,25.8319,0.0,1.3162,1.3161,0.9527,0.3635,1265.92
20250120,202501,418,TOKEN,GW-NIMBUS,Success,OMR,1,54.4343,54.4343,0.0,1.4304,1.4239,0.8322,0.5981999999999998,20.93
20250121,202501,156,TOKEN,GW-ATLAS,Failed,SAR,2,90.6027,0.0,0.0,0.0,0.0,0.04,-0.04,339.76
20250121,202501,108,CARD,GW-ATLAS,Voided,EGP,139,1362.4483,0.0,0.0,0.0,0.0,2.7801,-2.7801,66768.28
20250121,202501,400,LDEBIT,GW-NIMBUS,Success,SAR,61,1404.3413,1404.3413,0.0,20.3227,20.3238,9.064,11.2587,5266.28
20250121,202501,35,CARD,GW-ATLAS,Success,SAR,22,1769.9813,1769.9813,0.0,44.7547,44.7542,27.4347,17.32,6637.43
20250121,202501,162,CARD,GW-NILE,Success,EGP,573,10339.6128,10339.6128,0.0,195.2128,195.2128,155.9953,39.2175,506704.1
20250121,202501,500,CARD,GW-NILE,Voided,EGP,10,57.0476,0.0,0.0,0.0,0.0,0.08,-0.08,2795.68
20250121,202501,512,CARD,GW-ATLAS,Failed,EGP,3,166.8223,0.0,0.0,0.0,0.0,0.06,-0.06,8175.31
20250121,202501,480,CARD,GW-NIMBUS,Failed,OMR,3,212.6398,0.0,0.0,0.0,0.0,0.052,-0.052,81.76
20250121,202501,159,WALLET,GW-NILE,Failed,EGP,4,67.9224,0.0,0.0,0.0,0.0,0.032,-0.032,3328.61
20250122,202501,293,CARD,GW-ATLAS,Success,AED,6,317.2825,317.2825,0.0,8.2396,8.2384,5.0701,3.1694999999999998,1165.22
20250122,202501,164,CARD,GW-ATLAS,Failed,EGP,43,360.3931,0.0,0.0,0.0,0.0,0.8601,-0.8601,17661.46
20250122,202501,228,CARD,GW-ORION,Refunded,AED,6,59.3274,0.0,59.3274,0.0,0.0,0.9013,-0.9013,217.88
20250122,202501,44,WALLET,GW-NILE,Success,EGP,71,341.4104,341.4104,0.0,10.202,10.202,5.2504,4.9516,16731.19
20250122,202501,300,TOKEN,GW-ATLAS,Failed,EGP,1,12.1562,0.0,0.0,0.0,0.0,0.02,-0.02,595.73
20250123,202501,32,WALLET,GW-NILE,Failed,EGP,1,12.968,0.0,0.0,0.0,0.0,0.008,-0.008,635.51
20250123,202501,367,LDEBIT,GW-NIMBUS,Refunded,AED,1,100.2396,0.0,100.2396,0.0,0.0,0.1498,-0.1498,368.13
20250123,202501,539,CARD,GW-ATLAS,Success,EGP,27,142.115,142.115,0.0,5.8891,5.8891,4.0701,1.819,6964.5
20250123,202501,26,TOKEN,GW-NIMBUS,Refunded,AED,1,432.7733,0.0,432.7733,0.0,0.0,0.1498,-0.1498,1589.36
20250124,202501,430,LDEBIT,GW-NIMBUS,Voided,SAR,1,17.3147,0.0,0.0,0.0,0.0,0.016,-0.016,64.93
20250124,202501,474,TOKEN,GW-NILE,Success,EGP,1,23.5881,23.5881,0.0,0.6538,0.6538,0.3502,0.3036,1155.96
20250124,202501,196,WALLET,GW-NILE,Failed,EGP,1,16.7381,0.0,0.0,0.0,0.0,0.008,-0.008,820.27
20250124,202501,181,TOKEN,GW-NIMBUS,Voided,AED,1,11.8094,0.0,0.0,0.0,0.0,0.0163,-0.0163,43.37
20250124,202501,277,TOKEN,GW-NILE,Success,EGP,10,66.606,66.606,0.0,2.5166,2.5166,1.3692,1.1474,3264.1
20250124,202501,577,CARD,GW-ORION,Success,AED,62,2479.6814,2479.6814,0.0,44.1634,44.1637,35.4772,8.6862,9106.63
20250124,202501,463,CARD,GW-NIMBUS,Refunded,AED,1,38.6712,0.0,38.6712,0.0,0.0,0.1498,-0.1498,142.02
20250124,202501,635,CARD,GW-ATLAS,Failed,AED,1,344.4329,0.0,0.0,0.0,0.0,0.0191,-0.0191,1264.93
20250124,202501,446,LDEBIT,GW-NIMBUS,Success,OMR,82,3017.2692,3017.2692,0.0,27.4122,27.4221,17.2692,10.142999999999995,1160.14
20250124,202501,534,TOKEN,GW-NIMBUS,Success,SAR,93,3278.904,3278.904,0.0,70.3067,70.3067,51.9493,18.357400000000005,12295.89
20250125,202501,123,WALLET,GW-NILE,Success,EGP,18,133.9339,133.9339,0.0,3.0857,3.0858,1.7149,1.3708,6563.58
20250125,202501,412,LDEBIT,GW-NIMBUS,Success,SAR,3,140.288,140.288,0.0,1.784,1.7835,0.7653,1.0187,526.08
20250125,202501,152,LDEBIT,GW-NIMBUS,Refunded,AED,4,101.6692,0.0,101.6692,0.0,0.0,0.599,-0.599,373.38
20250125,202501,654,WALLET,GW-NILE,Failed,EGP,2,14.1444,0.0,0.0,0.0,0.0,0.0159,-0.0159,693.16
20250125,202501,355,TOKEN,GW-ATLAS,Success,SAR,2,72.928,72.928,0.0,1.968,1.969,1.2507,0.7173,273.48
20250126,202501,108,WALLET,GW-NILE,Failed,EGP,809,7929.6453,0.0,0.0,0.0,0.0,6.4721,-6.4721,388600.99
20250126,202501,6,CARD,GW-NIMBUS,Failed,AED,5,284.5364,0.0,0.0,0.0,0.0,0.0762,-0.0762,1044.96
20250126,202501,398,CARD,GW-NILE,Failed,EGP,1,6.9783,0.0,0.0,0.0,0.0,0.008,-0.008,341.98
20250126,202501,467,CARD,GW-NIMBUS,Failed,SAR,1,63.344,0.0,0.0,0.0,0.0,0.016,-0.016,237.54
20250126,202501,352,WALLET,GW-NILE,Failed,EGP,1,56.5672,0.0,0.0,0.0,0.0,0.008,-0.008,2772.14
20250126,202501,542,LDEBIT,GW-NILE,Success,EGP,11,254.3338,254.3338,0.0,3.2408,3.2409,1.4151,1.8257,12463.91
20250127,202501,126,CARD,GW-NIMBUS,Success,OMR,38,505.3576,505.3576,0.0,16.697,16.6846,9.2848,7.412199999999999,194.31
20250127,202501,208,CARD,GW-ATLAS,Success,AED,10,537.8979,537.8979,0.0,13.5276,13.5276,8.5827,4.944899999999999,1975.43
20250127,202501,571,LDEBIT,GW-NILE,Success,EGP,210,4001.49,4001.49,0.0,38.7317,38.7316,23.556,15.175699999999996,196097.42
20250128,202501,606,WALLET,GW-NILE,Failed,EGP,1,24.2751,0.0,0.0,0.0,0.0,0.008,-0.008,1189.63
20250128,202501,457,CARD,GW-NIMBUS,Failed,SAR,14,140.3093,0.0,0.0,0.0,0.0,0.2107,-0.2107,526.16
20250128,202501,277,WALLET,GW-NILE,Success,EGP,17,119.9238,119.9238,0.0,2.987,2.987,1.5663,1.4207,5877.0
20250128,202501,387,TOKEN,GW-ATLAS,Voided,SAR,1,46.344,0.0,0.0,0.0,0.0,0.0213,-0.0213,173.79
20250128,202501,309,CARD,GW-ORION,Failed,AED,2,31.5861,0.0,0.0,0.0,0.0,0.0245,-0.0245,116.0
20250128,202501,95,CARD,GW-ORION,Success,AED,6,339.5507,339.5507,0.0,8.1552,8.155,4.7107,3.444500000000001,1247.0
20250128,202501,630,WALLET,GW-NILE,Refunded,EGP,6,139.7644,0.0,139.7644,0.0,0.0,0.9001,-0.9001,6849.31
20250129,202501,255,CARD,GW-NILE,Success,EGP,1,44.0,44.0,0.0,1.1456,1.1456,0.5877,0.5579,2156.27
20250129,202501,33,WALLET,GW-NILE,Failed,EGP,1,260.1068,0.0,0.0,0.0,0.0,0.008,-0.008,12746.82
20250129,202501,202,CARD,GW-ORION,Voided,SAR,1,9.744,0.0,0.0,0.0,0.0,0.0107,-0.0107,36.54
20250129,202501,12,CARD,GW-ATLAS,Success,OMR,542,20215.0845,20215.0845,0.0,309.1027,309.0975,334.8505,-25.747799999999984,7772.7
20250129,202501,157,TOKEN,GW-ATLAS,Success,EGP,1,16.5222,16.5222,0.0,0.5071,0.507,0.3238,0.1833,809.69
20250129,202501,303,TOKEN,GW-ATLAS,Failed,SAR,1,13.8,0.0,0.0,0.0,0.0,0.0213,-0.0213,51.75
20250130,202501,377,TOKEN,GW-NIMBUS,Success,OMR,1,9.3628,9.3628,0.0,0.3121,0.3181,0.2081,0.1039999999999999,3.6
20250130,202501,290,TOKEN,GW-NIMBUS,Success,AED,1,39.45,39.45,0.0,1.0374,1.0385,0.6181,0.4193000000000001,144.88
20250130,202501,22,BNPL,GW-ATLAS,Failed,EGP,2,13.8473,0.0,0.0,0.0,0.0,0.04,-0.04,678.6
20250130,202501,510,TOKEN,GW-NIMBUS,Success,SAR,2,119.6347,119.6347,0.0,3.0267,3.0258,1.8053,1.2214,448.63
20250130,202501,45,CARD,GW-NIMBUS,Failed,AED,261,10884.3404,0.0,0.0,0.0,0.0,3.9156,-3.9156,39972.74
20250130,202501,463,CARD,GW-NIMBUS,Refunded,AED,1,44.6372,0.0,44.6372,0.0,0.0,0.1498,-0.1498,163.93
20250130,202501,52,WALLET,GW-NILE,Failed,EGP,2,145.8867,0.0,0.0,0.0,0.0,0.0159,-0.0159,7149.34
20250130,202501,347,TOKEN,GW-ATLAS,Success,EGP,2,35.3966,35.3966,0.0,0.9825,0.9826,0.6832,0.2993,1734.65
20250130,202501,154,LDEBIT,GW-NIMBUS,Refunded,SAR,2,460.64,0.0,460.64,0.0,0.0,0.2987,-0.2987,1727.4
20250131,202501,292,LDEBIT,GW-NILE,Success,EGP,2,101.1299,101.1299,0.0,1.2578,1.2579,0.4795,0.7783,4955.98
20250131,202501,197,WALLET,GW-NILE,Success,EGP,5,27.1417,27.1417,0.0,0.774,0.7739,0.3948,0.3792,1330.11
20250131,202501,347,TOKEN,GW-ATLAS,Success,EGP,3,100.032,100.032,0.0,2.5117,2.5117,1.7345,0.7771999999999999,4902.18
20250131,202501,340,LDEBIT,GW-NIMBUS,Success,SAR,1,5.44,5.44,0.0,0.1147,0.1158,0.0693,0.0453999999999999,20.4
20250131,202501,501,CARD,GW-NIMBUS,Refunded,AED,2,20.128,0.0,20.128,0.0,0.0,0.2995,-0.2995,73.92
20250131,202501,156,TOKEN,GW-ATLAS,Failed,SAR,3,135.904,0.0,0.0,0.0,0.0,0.0587,-0.0587,509.64
20250201,202502,348,LDEBIT,GW-NILE,Failed,EGP,2,13.1232,0.0,0.0,0.0,0.0,0.0161,-0.0161,643.91
20250201,202502,588,CARD,GW-NILE,Failed,EGP,8,255.6518,0.0,0.0,0.0,0.0,0.064,-0.064,12543.94
20250201,202502,245,WALLET,GW-NILE,Failed,EGP,5,37.8003,0.0,0.0,0.0,0.0,0.0399,-0.0399,1854.73
20250201,202502,559,BNPL,GW-ATLAS,Success,EGP,1,70.7381,70.7381,0.0,3.1472,3.1471,2.4646,0.6826000000000003,3470.87
20250202,202502,281,TOKEN,GW-NIMBUS,Success,SAR,7,170.7653,170.7653,0.0,4.968,4.9683,2.8453,2.1227,640.37
20250202,202502,29,TOKEN,GW-ATLAS,Success,EGP,1,30.1171,30.1171,0.0,0.8633,0.8633,0.5293,0.3339999999999999,1477.74
20250203,202502,115,CARD,GW-ORION,Success,AED,5,401.1001,401.1001,0.0,10.3118,10.3118,5.4404,4.8714,1473.04
20250203,202502,484,CARD,GW-ATLAS,Success,SAR,22,841.696,841.696,0.0,22.8907,22.8895,13.8987,8.991999999999999,3156.36
20250203,202502,541,LDEBIT,GW-NILE,Voided,EGP,4,95.76,0.0,0.0,0.0,0.0,0.032,-0.032,4698.61
20250203,202502,61,LDEBIT,GW-NILE,Voided,EGP,1,144.4621,0.0,0.0,0.0,0.0,0.0079,-0.0079,7088.25
20250203,202502,163,CARD,GW-ORION,Failed,SAR,3,156.408,0.0,0.0,0.0,0.0,0.0373,-0.0373,586.53
20250203,202502,571,CARD,GW-ATLAS,Success,EGP,414,8239.11,8239.11,0.0,161.1395,161.1394,150.7621,10.377399999999994,404264.29
20250203,202502,582,CARD,GW-NIMBUS,Failed,OMR,10,343.0689,0.0,0.0,0.0,0.0,0.156,-0.156,131.91
20250203,202502,425,BANKTR,GW-NILE,Failed,EGP,18,1173.434,0.0,0.0,0.0,0.0,0.1441,-0.1441,57576.3
20250203,202502,357,LDEBIT,GW-NILE,Voided,EGP,1,7.2781,0.0,0.0,0.0,0.0,0.0079,-0.0079,357.11
20250204,202502,171,BNPL,GW-NILE,Failed,EGP,4,186.1657,0.0,0.0,0.0,0.0,0.032,-0.032,9134.5
20250204,202502,346,LDEBIT,GW-NIMBUS,Failed,SAR,2,62.1307,0.0,0.0,0.0,0.0,0.0293,-0.0293,232.99
20250204,202502,3,TOKEN,GW-ATLAS,Voided,SAR,1,28.1013,0.0,0.0,0.0,0.0,0.0213,-0.0213,105.38
20250204,202502,377,TOKEN,GW-NIMBUS,Success,OMR,2,18.8557,18.8557,0.0,0.6502,0.6391,0.3901,0.2601,7.25
20250205,202502,21,CARD,GW-NILE,Voided,EGP,2,11.8313,0.0,0.0,0.0,0.0,0.0161,-0.0161,580.52
20250205,202502,461,LDEBIT,GW-NILE,Success,EGP,5,33.0741,33.0741,0.0,0.59,0.59,0.309,0.2809999999999999,1622.83
20250205,202502,614,LDEBIT,GW-NIMBUS,Success,SAR,18,219.2027,219.2027,0.0,3.3307,3.331,1.7973,1.5334000000000003,822.01
20250205,202502,680,CARD,GW-NILE,Failed,EGP,2,51.8871,0.0,0.0,0.0,0.0,0.0161,-0.0161,2545.92
20250205,202502,164,TOKEN,GW-NILE,Voided,EGP,2,16.7626,0.0,0.0,0.0,0.0,0.0161,-0.0161,822.48
20250206,202502,205,LDEBIT,GW-NILE,Success,EGP,70,2096.7012,2096.7012,0.0,16.2115,16.2115,10.9417,5.2698,102877.79
20250206,202502,114,CARD,GW-ORION,Voided,SAR,8,1338.744,0.0,0.0,0.0,0.0,0.096,-0.096,5020.29
20250206,202502,465,TOKEN,GW-NILE,Success,EGP,3,366.579,366.579,0.0,8.4381,8.4381,4.7778,3.6603,17986.75
20250206,202502,642,LDEBIT,GW-NIMBUS,Failed,SAR,1,67.0907,0.0,0.0,0.0,0.0,0.016,-0.016,251.59
20250206,202502,614,CARD,GW-ATLAS,Success,SAR,49,612.296,612.296,0.0,18.792,18.793,12.552,6.240000000000002,2296.11
20250207,202502,382,BANKTR,GW-NIMBUS,Refunded,SAR,5,201.392,0.0,201.392,0.0,0.0,0.7493,-0.7493,755.22
20250207,202502,125,TOKEN,GW-ORION,Success,SAR,22,206.696,206.696,0.0,6.9093,6.9085,4.0587,2.8506,775.11
20250207,202502,582,LDEBIT,GW-NIMBUS,Voided,OMR,1,34.3043,0.0,0.0,0.0,0.0,0.026,-0.026,13.19
20250207,202502,12,LDEBIT,GW-NIMBUS,Success,OMR,143,5438.4655,5438.4655,0.0,40.6502,40.6612,30.8973,9.752899999999997,2091.09
20250208,202502,204,CARD,GW-ORION,Success,SAR,12,267.896,267.896,0.0,7.1227,7.1216,4.1493,2.9734,1004.61
20250208,202502,501,LDEBIT,GW-NIMBUS,Voided,AED,2,33.1818,0.0,0.0,0.0,0.0,0.03,-0.03,121.86
20250208,202502,42,CARD,GW-ORION,Success,SAR,95,879.472,879.472,0.0,30.704,30.7042,16.928,13.776,3298.02
20250208,202502,381,CARD,GW-ATLAS,Refunded,EGP,1,31.2199,0.0,31.2199,0.0,0.0,0.15,-0.15,1531.85
20250208,202502,240,CARD,GW-ORION,Voided,SAR,1,49.2507,0.0,0.0,0.0,0.0,0.0107,-0.0107,184.69
20250208,202502,640,CARD,GW-ATLAS,Success,SAR,8,320.6107,320.6107,0.0,8.0667,8.0666,5.2667,2.8000000000000007,1202.29
20250208,202502,29,TOKEN,GW-ATLAS,Success,EGP,1,21.5133,21.5133,0.0,0.6467,0.6467,0.3993,0.2474,1055.58
20250208,202502,301,WALLET,GW-NILE,Voided,EGP,1,6.6822,0.0,0.0,0.0,0.0,0.0079,-0.0079,327.87
20250208,202502,311,WALLET,GW-NILE,Success,EGP,3,87.6563,87.6563,0.0,1.7562,1.7561,0.815,0.9412,4300.99
20250208,202502,161,CARD,GW-NIMBUS,Success,OMR,17,928.5826,928.5826,0.0,22.4707,22.4817,13.6281,8.842600000000001,357.04
20250209,202502,128,LDEBIT,GW-NILE,Success,EGP,5,59.206,59.206,0.0,0.9738,0.9737,0.4147,0.5590999999999999,2905.03
20250209,202502,534,CARD,GW-ORION,Failed,SAR,46,1508.136,0.0,0.0,0.0,0.0,0.552,-0.552,5655.51
20250209,202502,312,CARD,GW-ATLAS,Success,EGP,3,146.4698,146.4698,0.0,3.8156,3.8156,2.3576,1.4579999999999995,7186.76
20250209,202502,427,CARD,GW-ORION,Success,AED,2,6086.6576,6086.6576,0.0,100.2042,100.2047,78.1511,22.0531,22353.25
20250209,202502,626,TOKEN,GW-ATLAS,Success,AED,2,653.7808,653.7808,0.0,9.6828,16.1361,10.034,-0.3512000000000004,2401.01
20250209,202502,205,CARD,GW-NILE,Failed,EGP,12,367.5964,0.0,0.0,0.0,0.0,0.096,-0.096,18036.67
20250209,202502,359,CARD,GW-ATLAS,Voided,SAR,1,10.424,0.0,0.0,0.0,0.0,0.0213,-0.0213,39.09
20250210,202502,541,CARD,GW-ATLAS,Success,EGP,418,10136.035,10136.035,0.0,167.4393,167.4393,178.7154,-11.276099999999984,497339.76
20250210,202502,26,CARD,GW-ATLAS,Success,AED,44,16296.3703,16296.3703,0.0,236.6943,236.695,240.8577,-4.163399999999996,59848.42
20250210,202502,83,TOKEN,GW-NIMBUS,Failed,SAR,1,28.168,0.0,0.0,0.0,0.0,0.016,-0.016,105.63
20250211,202502,408,WALLET,GW-NILE,Success,EGP,4,32.0269,32.0269,0.0,0.8497,0.8497,0.3995,0.4502,1571.45
20250211,202502,146,CARD,GW-ATLAS,Success,SAR,10,98.5813,98.5813,0.0,3.2853,3.2848,2.176,1.1092999999999995,369.68
20250211,202502,487,WALLET,GW-NILE,Failed,EGP,2,15.727,0.0,0.0,0.0,0.0,0.0161,-0.0161,771.67
20250212,202502,206,TOKEN,GW-ATLAS,Failed,EGP,1,4.3386,0.0,0.0,0.0,0.0,0.02,-0.02,212.88
20250212,202502,541,CARD,GW-ATLAS,Success,EGP,436,10295.4926,10295.4926,0.0,170.8958,170.8959,182.3723,-11.476499999999987,505163.79
20250212,202502,568,CARD,GW-ATLAS,Success,AED,10,890.1103,890.1103,0.0,21.2471,21.2466,13.7182,7.5289,3268.93
20250212,202502,487,CARD,GW-NILE,Success,EGP,21,165.3014,165.3014,0.0,6.2615,6.2615,3.1215,3.14,8110.76
20250212,202502,145,BNPL,GW-ATLAS,Failed,AED,2,30.6521,0.0,0.0,0.0,0.0,0.0408,-0.0408,112.57
20250212,202502,534,TOKEN,GW-NIMBUS,Success,SAR,143,4753.4027,4753.4027,0.0,102.512,102.512,75.8427,26.669300000000007,17825.26
20250213,202502,191,CARD,GW-ORION,Failed,SAR,95,1106.4827,0.0,0.0,0.0,0.0,1.1413,-1.1413,4149.31
20250213,202502,164,TOKEN,GW-NILE,Voided,EGP,2,16.7626,0.0,0.0,0.0,0.0,0.0161,-0.0161,822.48
20250213,202502,220,WALLET,GW-NILE,Failed,EGP,5,158.2024,0.0,0.0,0.0,0.0,0.0399,-0.0399,7762.44
20250213,202502,245,LDEBIT,GW-NILE,Success,EGP,17,160.7086,160.7086,0.0,2.5696,2.5696,1.2459,1.3237,7885.41
20250213,202502,315,TOKEN,GW-ORION,Failed,SAR,3,40.9467,0.0,0.0,0.0,0.0,0.0373,-0.0373,153.55
20250213,202502,375,CARD,GW-ATLAS,Refunded,EGP,16,397.932,0.0,397.932,0.0,0.0,2.4,-2.4,19525.13
