merchant_key,month_key,gmv,refunds,success_txn,failed_txn,refunded_txn,voided_txn,revenue,expected_revenue,cogs,cost_of_failed_attempts,gp,mid,merchant_name,country_code,segment,vertical,service,integration_type,account_manager,fiscal_year,date_key,net_gmv,billing_leakage,gp_margin,take_rate,aov,success_rate,refund_rate,is_active,is_live_month,is_first_txn_month,months_since_live,prev_month_gmv,gmv_mom,gmv_rank_in_month
231,202503,98010.1735,1268.3841,5053,264,61,60,2265.9309,2265.9313,1724.0520999999999,5.017399999999999,541.8788000000001,EG613159214,Pearl Telecom,EG,B2B,Telecom & Utilities,B2B Collections,Payment Links,Hany Soliman,2025,20250301,96741.78940000001,0.00040000000035433914,0.2391418026030715,0.02311934383015861,19.396432515337423,0.9503479405679894,0.0129413514404196,1,0,0,36,111924.9571,-0.12432243853859824,125.0
231,202504,92754.7231,597.6879,4807,230,32,65,2142.9917,2142.9919,1629.2395999999999,4.4597,513.7521,EG613159214,Pearl Telecom,EG,B2B,Telecom & Utilities,B2B Collections,Payment Links,Hany Soliman,2025,20250401,92157.0352,0.0001999999999497959,0.2397359261820753,0.02310385529036203,19.29576099438319,0.954337899543379,0.006443746259213403,1,0,0,37,98010.1735,-0.05362147838662893,122.0
231,202505,65402.3795,755.4995,3378,162,32,48,1507.6325000000002,1507.6326000000001,1148.1672,2.9761,359.4653,EG613159214,Pearl Telecom,EG,B2B,Telecom & Utilities,B2B Collections,Payment Links,Hany Soliman,2025,20250501,64646.880000000005,9.999999997489795e-05,0.2384303203864337,0.023051646003185558,19.361272794552992,0.9542372881355933,0.011551559832773362,1,0,0,38,92754.7231,-0.29488895751983546,157.0
231,202506,109556.86039999999,1175.8772,5670,311,54,74,2533.1040000000003,2533.1041,1927.9837999999997,5.3852,605.1202,EG613159214,Pearl Telecom,EG,B2B,Telecom & Utilities,B2B Collections,Payment Links,Hany Soliman,2025,20250601,108380.98319999999,9.999999974752427e-05,0.23888486220857885,0.023121363561820363,19.322197601410934,0.9480020063534526,0.010733031192266623,1,0,0,39,65402.3795,0.6751204044495046,121.0
231,202507,117721.87030000001,1175.8391000000001,6050,300,62,67,2708.913,2708.9134,2060.0962,5.155,648.8168000000001,EG613159214,Pearl Telecom,EG,B2B,Telecom & Utilities,B2B Collections,Payment Links,Hany Soliman,2026,20250701,116546.03120000001,0.0003999999998995918,0.23951186324551585,0.023011127780221817,19.458160380165292,0.952755905511811,0.009988280826693594,1,0,0,40,109556.86039999999,0.07452760028161613,119.0
231,202508,121350.3801,932.4807,6305,338,41,83,2817.1440000000002,2817.1441,2142.2459,5.8156,674.8981,EG613159214,Pearl Telecom,EG,B2B,Telecom & Utilities,B2B Collections,Payment Links,Hany Soliman,2026,20250801,120417.8994,9.999999974752427e-05,0.23956819388714243,0.023214958187016015,19.2466899444885,0.949119373776908,0.007684200900166772,1,0,0,41,117721.87030000001,0.030822733199474022,119.0
231,202509,94533.105,429.59659999999997,4911,254,22,43,2195.6504,2195.6506,1667.6291,4.5124,528.0213,EG613159214,Pearl Telecom,EG,B2B,Telecom & Utilities,B2B Collections,Payment Links,Hany Soliman,2026,20250901,94103.50839999999,0.0001999999999497959,0.24048514280779854,0.02322625920305908,19.249257788637752,0.9508228460793804,0.004544403783203778,1,0,0,42,121350.3801,-0.22099044995080325,151.0
231,202510,120803.8858,986.3403999999999,6313,309,50,92,2816.4886,2816.4885,2145.4946,5.7397,670.9939999999999,EG613159214,Pearl Telecom,EG,B2B,Telecom & Utilities,B2B Collections,Payment Links,Hany Soliman,2026,20251001,119817.5454,-0.00010000000020227162,0.23823778303239002,0.023314553015810358,19.135733533977508,0.9533373603141045,0.008164806897296014,1,0,0,43,94533.105,0.2779003270864742,123.0
231,202511,105411.5999,833.4193,5485,278,40,69,2443.686,2443.6857,1862.9621,5.1399,580.7239,EG613159214,Pearl Telecom,EG,B2B,Telecom & Utilities,B2B Collections,Payment Links,Hany Soliman,2026,20251101,104578.1806,-0.0003000000001520675,0.23764260220011896,0.023182325306875456,19.218158596171378,0.9517612354676384,0.007906333845522062,1,0,0,44,120803.8858,-0.1274154866630954,141.0
231,202512,82133.2304,805.1417,4237,224,39,45,1890.9680000000003,1890.9681999999998,1437.5487,3.9644000000000004,453.4193,EG613159214,Pearl Telecom,EG,B2B,Telecom & Utilities,B2B Collections,Payment Links,Hany Soliman,2026,20251201,81328.08870000001,0.00019999999949504854,0.23978158276607534,0.023023178204372687,19.38476053811659,0.9497870432638422,0.009802873892562736,1,0,0,45,105411.5999,-0.22083309163396922,168.0
231,202601,109177.829,584.2915,5635,277,29,60,2513.9121999999998,2513.9126,1907.9918,5.0358,605.9204000000001,EG613159214,Pearl Telecom,EG,B2B,Telecom & Utilities,B2B Collections,Payment Links,Hany Soliman,2026,20260101,108593.53749999999,0.00040000000035433914,0.24102687436737055,0.023025848956934287,19.37494747116238,0.9531461434370772,0.005351741332024472,1,0,0,46,82133.2304,0.32927718133438955,134.0
231,202602,124173.6333,556.4522,6510,353,37,84,2901.9449,2901.9451999999997,2205.3615,6.2199,696.5834,EG613159214,Pearl Telecom,EG,B2B,Telecom & Utilities,B2B Collections,Payment Links,Hany Soliman,2026,20260201,123617.1811,0.00029999999969732016,0.2400401882199762,0.0233700570956878,19.074290829493087,0.9485647675943465,0.004481242798586936,1,0,0,47,109177.829,0.1373521019546927,134.0
231,202603,68173.5342,881.1592,3502,194,42,35,1567.0012,1567.0011,1192.5336,3.3438,374.4676,EG613159214,Pearl Telecom,EG,B2B,Telecom & Utilities,B2B Collections,Payment Links,Hany Soliman,2026,20260301,67292.375,-9.999999997489795e-05,0.23897084443840888,0.022985476965341194,19.467028612221586,0.9475108225108225,0.012925238662483778,1,0,0,48,124173.6333,-0.45098220622010265,206.0
231,202604,92927.8287,484.60940000000005,4805,221,27,54,2144.3485,2144.3479,1631.3578,4.0835,512.9907,EG613159214,Pearl Telecom,EG,B2B,Telecom & Utilities,B2B Collections,Payment Links,Hany Soliman,2026,20260401,92443.2193,-0.0005999999998493877,0.23922916447583029,0.023075418095935777,19.33981866805411,0.9560286510147235,0.005214900711437801,1,0,0,49,68173.5342,0.36310710293203496,168.0
231,202605,104034.7688,1038.074,5428,318,55,70,2426.4404,2426.4407,1850.7578999999998,5.6233,575.6825,EG613159214,Pearl Telecom,EG,B2B,Telecom & Utilities,B2B Collections,Payment Links,Hany Soliman,2026,20260501,102996.69480000001,0.0003000000001520675,0.2372539214233327,0.023323360334127064,19.16631702284451,0.9446571528019492,0.009978144921873466,1,0,0,50,92927.8287,0.11952221692230293,153.0
231,202606,91668.9895,1258.6529,4765,261,62,59,2120.0656,2120.0653,1616.9959,4.7919,503.0697,EG613159214,Pearl Telecom,EG,B2B,Telecom & Utilities,B2B Collections,Payment Links,Hany Soliman,2026,20260601,90410.3366,-0.00029999999969732016,0.23728968575312012,0.023127402315261694,19.23798310598111,0.9480700358137684,0.013730410980476665,1,0,0,51,104034.7688,-0.11886198664767936,179.0
232,202407,1699.792,125.5917,30,2,2,0,43.01690000000001,43.0238,24.2134,0.052,18.8035,OM765991018,Metro Medical,OM,SME,Healthcare,Online Checkout,Direct API,Salim Al-Harthy,2025,20240701,1574.2003,0.006899999999994577,0.4371188997812487,0.02530715522840442,56.65973333333333,0.9375,0.07388651082014741,1,0,1,26,,,437.0
232,202408,2366.1118,58.6476,44,1,1,2,57.867399999999996,57.901799999999994,32.1979,0.078,25.669500000000003,OM765991018,Metro Medical,OM,SME,Healthcare,Online Checkout,Direct API,Salim Al-Harthy,2025,20240801,2307.4642000000003,0.03439999999999799,0.4435917286762496,0.024456747986295487,53.775268181818184,0.9777777777777777,0.024786487265732748,1,0,0,27,1699.792,0.3920007859785199,443.0
232,202409,765.5137000000001,83.459,15,2,1,1,19.6099,19.607799999999997,11.1575,0.052,8.452399999999999,OM765991018,Metro Medical,OM,SME,Healthcare,Online Checkout,Direct API,Salim Al-Harthy,2025,20240901,682.0547000000001,-0.002100000000002211,0.43102718524826744,0.025616654541910873,51.034246666666675,0.8823529411764706,0.10902352237458322,1,0,0,28,2366.1118,-0.676467654656048,471.0
232,202410,1352.0156,0.0,25,2,0,1,31.963700000000003,31.9822,17.5032,0.078,14.460500000000001,OM765991018,Metro Medical,OM,SME,Healthcare,Online Checkout,Direct API,Salim Al-Harthy,2025,20241001,1352.0156,0.018499999999995964,0.45240382058397494,0.02364151715409201,54.080624,0.9259259259259259,0.0,1,0,0,29,765.5137000000001,0.7661546749587889,471.0
232,202411,851.6252999999999,0.0,17,2,0,1,20.7023,20.6682,11.417399999999999,0.078,9.2849,OM765991018,Metro Medical,OM,SME,Healthcare,Online Checkout,Direct API,Salim Al-Harthy,2025,20241101,851.6252999999999,-0.03410000000000224,0.4484960608241596,0.02430916507529779,50.095605882352935,0.8947368421052632,0.0,1,0,0,30,1352.0156,-0.3701068981748436,495.0
232,202412,1272.3017,0.0,21,2,0,0,30.4032,30.413,16.6712,0.052,13.732,OM765991018,Metro Medical,OM,SME,Healthcare,Online Checkout,Direct API,Salim Al-Harthy,2025,20241201,1272.3017,0.00980000000000203,0.45166298284391115,0.023896218954985282,60.58579523809524,0.9130434782608695,0.0,1,0,0,31,851.6252999999999,0.4939688851423274,502.0
232,202501,1666.9183,0.0,30,3,0,0,41.144200000000005,41.1324,22.808999999999997,0.052,18.3352,OM765991018,Metro Medical,OM,SME,Healthcare,Online Checkout,Direct API,Salim Al-Harthy,2025,20250101,1666.9183,-0.011800000000008026,0.44563267726678363,0.0246827933918537,55.563943333333334,0.9090909090909091,0.0,1,0,0,32,1272.3017,0.31015961072755,507.0
232,202502,1580.6761000000001,0.0,23,3,0,1,36.0987,36.1057,19.61,0.104,16.4887,OM765991018,Metro Medical,OM,SME,Healthcare,Online Checkout,Direct API,Salim Al-Harthy,2025,20250201,1580.6761000000001,0.006999999999997897,0.4567671411989906,0.02283750605199889,68.72504782608696,0.8846153846153846,0.0,1,0,0,33,1666.9183,-0.051737508670940804,522.0
232,202503,1492.6398,0.0,29,1,0,0,38.0496,37.9777,21.1704,0.026,16.879199999999997,OM765991018,Metro Medical,OM,SME,Healthcare,Online Checkout,Direct API,Salim Al-Harthy,2025,20250301,1492.6398,-0.07189999999999941,0.4436104453134855,0.025491481601924323,51.47033793103448,0.9666666666666667,0.0,1,0,0,34,1580.6761000000001,-0.05569534454275623,544.0
232,202504,1867.9066,0.0,31,2,0,1,45.3058,45.343500000000006,25.0194,0.078,20.2864,OM765991018,Metro Medical,OM,SME,Healthcare,Online Checkout,Direct API,Salim Al-Harthy,2025,20250401,1867.9066,0.03770000000000806,0.44776606968644195,0.024254852999609295,60.25505161290322,0.9393939393939394,0.0,1,0,0,35,1492.6398,0.2514114925784507,539.0
232,202505,1325.2797,0.0,21,1,0,0,29.675,29.7003,15.968699999999998,0.026,13.7063,OM765991018,Metro Medical,OM,SME,Healthcare,Online Checkout,Direct API,Salim Al-Harthy,2025,20250501,1325.2797,0.02529999999999788,0.46188037068239257,0.022391499696252797,63.108557142857144,0.9545454545454546,0.0,1,0,0,36,1867.9066,-0.2905000175062286,557.0
232,202506,1380.8841,0.0,25,3,0,0,32.5099,32.5131,17.7371,0.078,14.7728,OM765991018,Metro Medical,OM,SME,Healthcare,Online Checkout,Direct API,Salim Al-Harthy,2025,20250601,1380.8841,0.0031999999999996476,0.4544092722524523,0.02354281579460579,55.235364,0.8928571428571429,0.0,1,0,0,37,1325.2797,0.041956728077854014,581.0
232,202507,1564.5255,0.0,30,4,0,0,38.7774,38.780699999999996,21.534399999999998,0.104,17.243000000000002,OM765991018,Metro Medical,OM,SME,Healthcare,Online Checkout,Direct API,Salim Al-Harthy,2026,20250701,1564.5255,0.003299999999995862,0.44466622310933696,0.024785406182257816,52.15085,0.8823529411764706,0.0,1,0,0,38,1380.8841,0.1329882790308035,604.0
232,202508,1669.6751,49.0507,30,1,1,0,38.3353,38.300000000000004,20.8841,0.026,17.4512,OM765991018,Metro Medical,OM,SME,Healthcare,Online Checkout,Direct API,Salim Al-Harthy,2026,20250801,1620.6244,-0.03529999999999234,0.4552253406129599,0.022959736298397215,55.655836666666666,0.967741935483871,0.029377392044715765,1,0,0,39,1564.5255,0.06720862012156399,618.0
232,202509,1321.2482,0.0,23,5,0,0,31.0795,31.0868,17.061,0.13,14.0185,OM765991018,Metro Medical,OM,SME,Healthcare,Online Checkout,Direct API,Salim Al-Harthy,2026,20250901,1321.2482,0.00730000000000075,0.45105294486719544,0.023522832424672367,57.445573913043475,0.8214285714285714,0.0,1,0,0,40,1669.6751,-0.2086794610520334,635.0
232,202510,1106.8921,0.0,18,3,0,4,27.047900000000002,27.0975,15.058300000000001,0.156,11.9896,OM765991018,Metro Medical,OM,SME,Healthcare,Online Checkout,Direct API,Salim Al-Harthy,2026,20251001,1106.8921,0.04959999999999809,0.44327286036993624,0.024435895784241303,61.49400555555556,0.8571428571428571,0.0,1,0,0,41,1321.2482,-0.1622375720171274,650.0
232,202511,1332.1458,40.026,24,3,1,0,33.498,33.5181,18.8035,0.078,14.694500000000001,OM765991018,Metro Medical,OM,SME,Healthcare,Online Checkout,Direct API,Salim Al-Harthy,2026,20251101,1292.1198,0.02009999999999934,0.43866798017792114,0.025145896192443798,55.506075,0.8888888888888888,0.030046260702094322,1,0,0,42,1106.8921,0.20350104585623113,663.0
232,202512,1005.3575000000001,0.0,19,0,0,0,22.340899999999998,22.3583,11.9116,0.0,10.4293,OM765991018,Metro Medical,OM,SME,Healthcare,Online Checkout,Direct API,Salim Al-Harthy,2026,20251201,1005.3575000000001,0.01740000000000208,0.4668254188506282,0.022221846457603386,52.91355263157895,1.0,0.0,1,0,0,43,1332.1458,-0.24530971009329455,693.0
232,202601,1089.6487,41.9506,21,0,1,0,23.6931,23.6754,12.7438,0.0,10.949300000000001,OM765991018,Metro Medical,OM,SME,Healthcare,Online Checkout,Direct API,Salim Al-Harthy,2026,20260101,1047.6981,-0.01770000000000138,0.4621303248625127,0.02174379687692006,51.88803333333333,1.0,0.03849919703478745,1,0,0,44,1005.3575000000001,0.08384201639715214,708.0
232,202602,1090.1168,0.0,19,2,0,0,26.1117,26.096200000000003,14.304300000000001,0.052,11.807400000000001,OM765991018,Metro Medical,OM,SME,Healthcare,Online Checkout,Direct API,Salim Al-Harthy,2026,20260201,1090.1168,-0.01549999999999585,0.4521880995875413,0.023953121353601742,57.37456842105263,0.9047619047619048,0.0,1,0,0,45,1089.6487,0.0004295879947363306,717.0
232,202603,1020.1560999999999,0.0,20,1,0,0,25.1237,25.0625,13.810199999999998,0.026,11.313500000000001,OM765991018,Metro Medical,OM,SME,Healthcare,Online Checkout,Direct API,Salim Al-Harthy,2026,20260301,1020.1560999999999,-0.06119999999999948,0.450311856931901,0.024627309487244158,51.007805,0.9523809523809523,0.0,1,0,0,46,1090.1168,-0.06417725146516418,734.0
232,202604,1735.0326,0.0,31,1,0,1,41.2743,41.2936,22.6265,0.052,18.647800000000004,OM765991018,Metro Medical,OM,SME,Healthcare,Online Checkout,Direct API,Salim Al-Harthy,2026,20260401,1735.0326,0.019300000000001205,0.4518017264980873,0.023788774919848765,55.9687935483871,0.96875,0.0,1,0,0,47,1020.1560999999999,0.7007520711781267,726.0
232,202605,1140.1822,0.0,20,1,0,0,27.0743,27.0532,14.772300000000001,0.026,12.302,OM765991018,Metro Medical,OM,SME,Healthcare,Online Checkout,Direct API,Salim Al-Harthy,2026,20260501,1140.1822,-0.021100000000000563,0.454379245262112,0.023745590836271608,57.00911,0.9523809523809523,0.0,1,0,0,48,1735.0326,-0.34284681452094906,766.0
232,202606,1599.662,0.0,28,2,0,0,37.3213,37.3356,20.3121,0.052,17.0092,OM765991018,Metro Medical,OM,SME,Healthcare,Online Checkout,Direct API,Salim Al-Harthy,2026,20260601,1599.662,0.014299999999998647,0.45575046957099563,0.0233307411190614,57.130785714285715,0.9333333333333333,0.0,1,0,0,49,1140.1822,0.4029880487522083,769.0
233,202407,13145.4238,85.9202,101,9,1,3,272.0388,272.0398,157.6135,0.21580000000000002,114.42530000000001,EG235600888,Bright EdTech,EG,Online,Education,Online Checkout,E-commerce Plugin,Karim Ezzat,2025,20240701,13059.5036,0.0010000000000331966,0.42062124961586367,0.020694562924627805,130.1527108910891,0.9181818181818182,0.006536130086578113,1,0,1,28,,,280.0
233,202408,29380.9977,421.0229,220,31,3,5,616.4025,616.4023,359.70390000000003,0.5771999999999999,256.6986,EG235600888,Bright EdTech,EG,Online,Education,Online Checkout,E-commerce Plugin,Karim Ezzat,2025,20240801,28959.9748,-0.00020000000006348273,0.4164463966320707,0.020979631334983564,133.54998954545454,0.8764940239043825,0.01432976865860481,1,0,0,29,13145.4238,1.2350742088665105,197.0
233,202409,29067.6761,688.9245,216,22,4,3,603.9058,603.9059,347.8685,0.4037,256.0373,EG235600888,Bright EdTech,EG,Online,Education,Online Checkout,E-commerce Plugin,Karim Ezzat,2025,20240901,28378.7516,9.999999997489795e-05,0.42396893687724146,0.02077585417982554,134.57257453703704,0.907563025210084,0.023700707880118424,1,0,0,30,29380.9977,-0.010664089871937852,198.0
233,202410,17735.0248,547.7979,136,20,4,2,366.3039,366.3037,211.02669999999998,0.3678,155.2772,EG235600888,Bright EdTech,EG,Online,Education,Online Checkout,E-commerce Plugin,Karim Ezzat,2025,20241001,17187.226899999998,-0.0002000000000066393,0.4239026666109752,0.02065426488718527,130.40459411764706,0.8717948717948718,0.030887912826600618,1,0,0,31,29067.6761,-0.3898712529000556,257.0
233,202411,17346.803,0.0,129,26,0,0,364.0965,364.0967,209.9511,0.377,154.1454,EG235600888,Bright EdTech,EG,Online,Education,Online Checkout,E-commerce Plugin,Karim Ezzat,2025,20241101,17346.803,0.0002000000000066393,0.4233641356069064,0.020989256637087537,134.47134108527132,0.832258064516129,0.0,1,0,0,32,17735.0248,-0.021890118811674814,276.0
233,202412,20738.5526,290.7259,141,15,2,1,435.9887,435.9879,253.53719999999998,0.248,182.4515,EG235600888,Bright EdTech,EG,Online,Education,Online Checkout,E-commerce Plugin,Karim Ezzat,2025,20241201,20447.826699999998,-0.0007999999999697138,0.4184775889833842,0.02102310167971896,147.08193333333332,0.9038461538461539,0.014018620566605985,1,0,0,33,17346.803,0.1955259190987526,261.0
233,202501,23230.2264,389.8944,168,19,3,3,484.3457,484.3452,285.1178,0.356,199.2279,EG235600888,Bright EdTech,EG,Online,Education,Online Checkout,E-commerce Plugin,Karim Ezzat,2025,20250101,22840.332,-0.00050000000004502,0.4113340946352987,0.020849805406976146,138.27515714285715,0.8983957219251337,0.016783925962942835,1,0,0,34,20738.5526,0.1201469479601002,239.0
233,202502,20911.0099,297.2723,151,20,2,1,436.1542,436.1546,250.8108,0.3471,185.3434,EG235600888,Bright EdTech,EG,Online,Education,Online Checkout,E-commerce Plugin,Karim Ezzat,2025,20250201,20613.7376,0.0004000000000132786,0.42494924960025604,0.02085763442730712,138.4835092715232,0.8830409356725146,0.014216066149918468,1,0,0,35,23230.2264,-0.09983615570789266,268.0
233,202503,18194.2569,210.3099,133,25,1,0,369.2875,369.28679999999997,209.48749999999998,0.3814,159.8,EG235600888,Bright EdTech,EG,Online,Education,Online Checkout,E-commerce Plugin,Karim Ezzat,2025,20250301,17983.947,-0.0007000000000516593,0.4327251802457435,0.020296926773634816,136.79892406015037,0.8417721518987342,0.011559136553689092,1,0,0,36,20911.0099,-0.1299197414659538,313.0
233,202504,20861.6197,115.2988,152,15,1,1,435.2794,435.2798,250.4322,0.24719999999999998,184.8472,EG235600888,Bright EdTech,EG,Online,Education,Online Checkout,E-commerce Plugin,Karim Ezzat,2025,20250401,20746.3209,0.0004000000000132786,0.4246633311845219,0.0208650817270914,137.24749802631578,0.9101796407185628,0.00552683835953543,1,0,0,37,18194.2569,0.14660465742901535,276.0
233,202505,19404.2353,326.6556,150,20,3,2,399.66179999999997,399.6619,229.0795,0.3089,170.5823,EG235600888,Bright EdTech,EG,Online,Education,Online Checkout,E-commerce Plugin,Karim Ezzat,2025,20250501,19077.579700000002,0.00010000000003174137,0.4268166234551313,0.020596627170358008,129.36156866666667,0.8823529411764706,0.01683424236769588,1,0,0,38,20861.6197,-0.06985959963597645,293.0
233,202506,11032.281500000001,131.2231,86,24,1,1,221.2352,221.2353,126.059,0.3679,95.1762,EG235600888,Bright EdTech,EG,Online,Education,Online Checkout,E-commerce Plugin,Karim Ezzat,2025,20250601,10901.058400000002,0.00010000000000331966,0.4302036927215922,0.02005344044203368,128.28234302325583,0.7818181818181819,0.011894466253421832,1,0,0,39,19404.2353,-0.43144981858677,398.0
233,202507,15620.736299999999,289.7846,111,19,2,1,333.3676,333.3668,197.1421,0.3032,136.2255,EG235600888,Bright EdTech,EG,Online,Education,Online Checkout,E-commerce Plugin,Karim Ezzat,2026,20250701,15330.951699999998,-0.0007999999999697138,0.408634492374184,0.02134134995928457,140.72735405405405,0.8538461538461538,0.01855127661299807,1,0,0,40,11032.281500000001,0.41591168608233914,351.0
233,202508,28706.5713,104.9589,218,25,1,1,619.8189,619.8188,359.872,0.38889999999999997,259.9469,EG235600888,Bright EdTech,EG,Online,Education,Online Checkout,E-commerce Plugin,Karim Ezzat,2026,20250801,28601.612399999998,-9.999999997489795e-05,0.4193916965100613,0.021591533643030368,131.68151972477065,0.897119341563786,0.0036562673717846616,1,0,0,41,15620.736299999999,0.8377220349081753,273.0
233,202509,25998.271,0.0,200,32,0,2,530.0623,530.0618000000001,308.07439999999997,0.5484,221.9879,EG235600888,Bright EdTech,EG,Online,Education,Online Checkout,E-commerce Plugin,Karim Ezzat,2026,20250901,25998.271,-0.0004999999999881766,0.4187958660708373,0.020388367364891306,129.991355,0.8620689655172413,0.0,1,0,0,42,28706.5713,-0.09434426256262791,298.0
233,202510,18035.255,584.0656,129,22,4,3,377.4031,377.4033,220.7874,0.3551999999999999,156.61569999999998,EG235600888,Bright EdTech,EG,Online,Education,Online Checkout,E-commerce Plugin,Karim Ezzat,2026,20251001,17451.1894,0.0002000000000066393,0.4149825478381073,0.020925853280144915,139.80817829457365,0.8543046357615894,0.03238465993411238,1,0,0,43,25998.271,-0.3062902144531073,363.0
233,202511,17983.6898,149.0741,142,31,1,0,370.1227,370.1231,212.4291,0.5,157.6936,EG235600888,Bright EdTech,EG,Online,Education,Online Checkout,E-commerce Plugin,Karim Ezzat,2026,20251101,17834.6157,0.0004000000000132786,0.42605762899708666,0.020581021142835772,126.6457028169014,0.8208092485549133,0.008289405659121188,1,0,0,44,18035.255,-0.0028591334028823497,374.0
233,202512,18505.4778,240.124,139,16,2,4,391.34590000000003,391.3461,229.0107,0.3402,162.3352,EG235600888,Bright EdTech,EG,Online,Education,Online Checkout,E-commerce Plugin,Karim Ezzat,2026,20251201,18265.3538,0.0001999999999497959,0.41481257373592,0.021147570693905566,133.13293381294963,0.896774193548387,0.012975833566426476,1,0,0,45,17983.6898,0.029014512917143426,378.0
233,202601,26123.297700000003,640.9915000000001,200,25,4,1,560.1989,560.1992,330.7221,0.399,229.4768,EG235600888,Bright EdTech,EG,Online,Education,Online Checkout,E-commerce Plugin,Karim Ezzat,2026,20260101,25482.306200000003,0.0003000000000383807,0.4096345066011376,0.021444417409828005,130.6164885,0.8888888888888888,0.024537158645173654,1,0,0,46,18505.4778,0.4116521595567774,314.0
233,202602,17676.1745,228.3274,133,25,2,3,362.31960000000004,362.3195,205.7189,0.3446999999999999,156.6007,EG235600888,Bright EdTech,EG,Online,Education,Online Checkout,E-commerce Plugin,Karim Ezzat,2026,20260201,17447.847100000003,-0.00010000000003174137,0.4322170260731133,0.02049762520730942,132.90356766917293,0.8417721518987342,0.012917240661999575,1,0,0,47,26123.297700000003,-0.3233559291406001,403.0
233,202603,17852.449800000002,292.552,132,25,2,3,375.28319999999997,375.2837,217.2331,0.439,158.0501,EG235600888,Bright EdTech,EG,Online,Education,Online Checkout,E-commerce Plugin,Karim Ezzat,2026,20260301,17559.897800000002,0.00050000000004502,0.4211488816978751,0.02102138385511662,135.24583181818184,0.8407643312101911,0.016387218744622935,1,0,0,48,17676.1745,0.009972480187950234,419.0
233,202604,16810.1368,186.4456,122,18,1,1,356.9644,356.96500000000003,207.3051,0.2609,149.6593,EG235600888,Bright EdTech,EG,Online,Education,Online Checkout,E-commerce Plugin,Karim Ezzat,2026,20260401,16623.6912,0.0006000000000199179,0.41925553360503176,0.02123506811675679,137.78800655737706,0.8714285714285714,0.011091260125854539,1,0,0,49,17852.449800000002,-0.05838487219832439,408.0
233,202605,18709.5653,90.5513,136,23,1,1,397.5672,397.56719999999996,233.02429999999998,0.3478,164.54289999999997,EG235600888,Bright EdTech,EG,Online,Education,Online Checkout,E-commerce Plugin,Karim Ezzat,2026,20260501,18619.014,-5.684341886080802e-14,0.41387443430947013,0.021249408718223936,137.5703330882353,0.8553459119496856,0.004839839865226586,1,0,0,50,16810.1368,0.11299304238856629,399.0
233,202606,11262.6327,424.8714,88,18,3,1,242.7332,242.733,142.0955,0.2841,100.63770000000001,EG235600888,Bright EdTech,EG,Online,Education,Online Checkout,E-commerce Plugin,Karim Ezzat,2026,20260601,10837.7613,-0.0002000000000066393,0.41460212282456627,0.021552083466239647,127.9844625,0.8301886792452831,0.03772398615112433,1,0,0,51,18709.5653,-0.39802809314869536,504.0
235,202407,31465.6337,237.53840000000002,408,27,4,4,698.2656,698.2662,396.9423,0.4764999999999999,301.3233,AE707625102,Golden Services,AE,SME,Unclassified,POS Acceptance,POS Terminal,Yousef Al-Marri,2025,20240701,31228.095299999997,0.0006000000000767614,0.43153106783435996,0.022191372551317787,77.1216512254902,0.9379310344827586,0.007549137648545119,1,0,1,28,,,179.0
235,202408,31724.914599999996,156.8196,422,28,2,7,687.7986999999999,687.7988,387.88800000000003,0.5413,299.9107,AE707625102,Golden Services,AE,SME,Unclassified,POS Acceptance,POS Terminal,Yousef Al-Marri,2025,20240801,31568.094999999998,0.00010000000008858478,0.4360442961000072,0.021680080424865824,75.17752274881516,0.9377777777777778,0.0049431055048450795,1,0,0,29,31465.6337,0.008240129611627619,187.0
235,202409,35742.7476,177.09730000000002,461,26,2,7,789.7918,789.7845,447.9585000000001,0.5032,341.8333,AE707625102,Golden Services,AE,SME,Unclassified,POS Acceptance,POS Terminal,Yousef Al-Marri,2025,20240901,35565.6503,-0.0072999999999865395,0.4328144455285558,0.022096560925831003,77.53307505422994,0.946611909650924,0.0049547757766669285,1,0,0,30,31724.914599999996,0.12664598315419914,181.0
235,202410,36863.907100000004,130.3064,470,36,2,9,822.6083000000001,822.6079,468.0869,0.6859999999999998,354.52139999999997,AE707625102,Golden Services,AE,SME,Unclassified,POS Acceptance,POS Terminal,Yousef Al-Marri,2025,20241001,36733.6007,-0.00040000000012696546,0.4309723108799169,0.022314734511687178,78.43384489361704,0.9288537549407114,0.003534796234336213,1,0,0,31,35742.7476,0.031367468235710044,175.0
235,202411,27025.8567,240.88230000000001,369,28,3,11,604.3732,604.3704,344.8057,0.6014999999999997,259.5675,AE707625102,Golden Services,AE,SME,Unclassified,POS Acceptance,POS Terminal,Yousef Al-Marri,2025,20241101,26784.9744,-0.0027999999999792635,0.42948214778550736,0.02236277675519533,73.24080406504065,0.929471032745592,0.00891303105296196,1,0,0,32,36863.907100000004,-0.26687486959297385,221.0
235,202412,29076.2504,58.6331,382,28,1,3,644.7655,644.7810999999999,366.8999,0.4734999999999999,277.86560000000003,AE707625102,Golden Services,AE,SME,Unclassified,POS Acceptance,POS Terminal,Yousef Al-Marri,2025,20241201,29017.6173,0.015599999999949432,0.43095606076938053,0.02217498787257658,76.1158387434555,0.9317073170731708,0.0020165289263019965,1,0,0,33,27025.8567,0.07586785213732006,211.0
