date_key,gateway,payment_method,country_code,success_count,failed_count,gmv_usd
20241006,GW-NIMBUS,CARD,AE,6547,593,333232.9856
20241006,GW-NIMBUS,CARD,OM,973,113,41834.1741
20241006,GW-NIMBUS,CARD,SA,3257,311,186884.7813
20241006,GW-NIMBUS,LDEBIT,AE,939,47,23989.212000000003
20241006,GW-NIMBUS,LDEBIT,OM,543,35,24657.3733
20241006,GW-NIMBUS,LDEBIT,SA,3825,199,194358.6107
20241006,GW-NIMBUS,TOKEN,AE,1259,47,56396.9041
20241006,GW-NIMBUS,TOKEN,OM,124,11,5054.6686
20241006,GW-NIMBUS,TOKEN,SA,510,18,11799.8509
20241006,GW-ORION,CARD,AE,7660,543,163731.9537
20241006,GW-ORION,CARD,SA,4890,479,214463.7228
20241006,GW-ORION,TOKEN,AE,2305,55,75416.1963
20241006,GW-ORION,TOKEN,SA,1077,32,65899.0961
20241007,GW-ATLAS,BNPL,AE,138,55,10035.2349
20241007,GW-ATLAS,BNPL,EG,153,42,1865.9078
20241007,GW-ATLAS,BNPL,SA,438,142,12686.3681
20241007,GW-ATLAS,CARD,AE,823,112,41473.100099999996
20241007,GW-ATLAS,CARD,EG,15895,2016,238700.10379999998
20241007,GW-ATLAS,CARD,OM,708,83,39039.5319
20241007,GW-ATLAS,CARD,SA,1244,157,72660.0187
20241007,GW-ATLAS,TOKEN,AE,60,6,1673.2526
20241007,GW-ATLAS,TOKEN,EG,1060,73,15890.0954
20241007,GW-ATLAS,TOKEN,OM,172,12,3991.2093999999997
20241007,GW-ATLAS,TOKEN,SA,908,45,34137.4185
20241007,GW-NILE,BANKTR,EG,520,32,50055.531
20241007,GW-NILE,BNPL,EG,206,44,2502.2411
20241007,GW-NILE,CARD,EG,5930,574,106636.2243
20241007,GW-NILE,LDEBIT,EG,8354,354,114091.0613
20241007,GW-NILE,TOKEN,EG,2114,73,25063.4081
20241007,GW-NILE,WALLET,EG,10568,1293,140561.4803
20241007,GW-NIMBUS,BANKTR,AE,16,0,48275.3765
20241007,GW-NIMBUS,BANKTR,OM,23,2,54068.8167
20241007,GW-NIMBUS,BANKTR,SA,1317,18,153324.7253
20241007,GW-NIMBUS,CARD,AE,6404,673,321263.09060000005
20241007,GW-NIMBUS,CARD,OM,880,106,42751.469600000004
20241007,GW-NIMBUS,CARD,SA,3539,312,204742.864
20241007,GW-NIMBUS,LDEBIT,AE,928,43,24075.6294
20241007,GW-NIMBUS,LDEBIT,OM,547,35,19365.0453
20241007,GW-NIMBUS,LDEBIT,SA,4283,209,216542.8266
20241007,GW-NIMBUS,TOKEN,AE,1306,34,58090.099200000004
20241007,GW-NIMBUS,TOKEN,OM,135,5,4904.1093
20241007,GW-NIMBUS,TOKEN,SA,486,20,13993.2238
20241007,GW-ORION,CARD,AE,7880,570,184643.15
20241007,GW-ORION,CARD,SA,5859,550,245101.4773
20241007,GW-ORION,TOKEN,AE,2275,63,71654.5296
20241007,GW-ORION,TOKEN,SA,1085,40,67463.0562
20241008,GW-ATLAS,BNPL,AE,136,40,10311.4199
20241008,GW-ATLAS,BNPL,EG,158,53,2249.4591
20241008,GW-ATLAS,BNPL,SA,428,110,11571.472
20241008,GW-ATLAS,CARD,AE,709,80,34384.9993
20241008,GW-ATLAS,CARD,EG,17389,2143,180575.6611
20241008,GW-ATLAS,CARD,OM,708,70,35810.039
20241008,GW-ATLAS,CARD,SA,1108,118,68806.7278
20241008,GW-ATLAS,TOKEN,AE,43,6,1108.6779999999999
20241008,GW-ATLAS,TOKEN,EG,1045,79,14953.3829
20241008,GW-ATLAS,TOKEN,OM,153,12,4043.5371
20241008,GW-ATLAS,TOKEN,SA,1000,51,38846.626500000006
20241008,GW-NILE,BANKTR,EG,1167,33,45970.5002
20241008,GW-NILE,BNPL,EG,203,45,2880.5557
20241008,GW-NILE,CARD,EG,6089,599,108618.9639
20241008,GW-NILE,LDEBIT,EG,8521,473,96266.6585
20241008,GW-NILE,TOKEN,EG,2156,105,25766.2128
20241008,GW-NILE,WALLET,EG,10652,1349,111868.4065
20241008,GW-NIMBUS,BANKTR,AE,18,1,37342.303700000004
20241008,GW-NIMBUS,BANKTR,OM,13,0,27157.425199999998
20241008,GW-NIMBUS,BANKTR,SA,873,27,187944.6961
20241008,GW-NIMBUS,CARD,AE,6644,602,332781.149
20241008,GW-NIMBUS,CARD,OM,950,104,39957.633200000004
20241008,GW-NIMBUS,CARD,SA,3419,281,199039.4853
20241008,GW-NIMBUS,LDEBIT,AE,936,28,44685.0728
20241008,GW-NIMBUS,LDEBIT,OM,564,22,24291.6775
20241008,GW-NIMBUS,LDEBIT,SA,4195,223,226950.30670000002
20241008,GW-NIMBUS,TOKEN,AE,1267,29,56726.995200000005
20241008,GW-NIMBUS,TOKEN,OM,151,13,5362.262699999999
20241008,GW-NIMBUS,TOKEN,SA,402,31,12025.7546
20241008,GW-ORION,CARD,AE,7761,607,245314.2193
20241008,GW-ORION,CARD,SA,5697,571,259736.6959
20241008,GW-ORION,TOKEN,AE,2329,88,73217.1843
20241008,GW-ORION,TOKEN,SA,1095,56,72462.6269
20241009,GW-ATLAS,BNPL,AE,136,42,9275.7876
20241009,GW-ATLAS,BNPL,EG,140,56,1325.8642
20241009,GW-ATLAS,BNPL,SA,476,161,13725.0906
20241009,GW-ATLAS,CARD,AE,387,56,23981.1164
20241009,GW-ATLAS,CARD,EG,17892,2068,219708.2512
20241009,GW-ATLAS,CARD,OM,702,82,45791.7293
20241009,GW-ATLAS,CARD,SA,929,132,40491.370800000004
20241009,GW-ATLAS,TOKEN,AE,62,2,1743.4390999999998
20241009,GW-ATLAS,TOKEN,EG,1042,76,16101.600199999999
20241009,GW-ATLAS,TOKEN,OM,182,22,4665.4616000000005
20241009,GW-ATLAS,TOKEN,SA,952,47,35629.181300000004
20241009,GW-NILE,BANKTR,EG,584,20,79247.2413
20241009,GW-NILE,BNPL,EG,190,54,2362.3545
20241009,GW-NILE,CARD,EG,5881,591,98394.9344
20241009,GW-NILE,LDEBIT,EG,8380,463,108322.7148
20241009,GW-NILE,TOKEN,EG,2133,130,26509.926199999998
20241009,GW-NILE,WALLET,EG,10658,1394,131914.248
20241009,GW-NIMBUS,BANKTR,AE,24,0,48473.9414
20241009,GW-NIMBUS,BANKTR,SA,286,5,112923.8241
20241009,GW-NIMBUS,CARD,AE,6556,621,324718.2874
20241009,GW-NIMBUS,CARD,OM,946,112,24219.506
20241009,GW-NIMBUS,CARD,SA,3412,296,193971.6108
20241009,GW-NIMBUS,LDEBIT,AE,798,20,37901.8489
20241009,GW-NIMBUS,LDEBIT,OM,573,29,22200.5199
20241009,GW-NIMBUS,LDEBIT,SA,4115,217,214624.4854
20241009,GW-NIMBUS,TOKEN,AE,1276,40,54813.715399999994
20241009,GW-NIMBUS,TOKEN,OM,140,3,4962.3147
20241009,GW-NIMBUS,TOKEN,SA,478,18,12372.6
20241009,GW-ORION,CARD,AE,7802,709,240978.34459999998
20241009,GW-ORION,CARD,SA,5593,597,237180.62110000002
20241009,GW-ORION,TOKEN,AE,2361,66,76593.7864
20241009,GW-ORION,TOKEN,SA,1085,47,69046.915
20241010,GW-ATLAS,BNPL,AE,138,50,9326.5296
20241010,GW-ATLAS,BNPL,EG,159,42,2382.9454
20241010,GW-ATLAS,BNPL,SA,511,114,14276.778699999999
20241010,GW-ATLAS,CARD,AE,825,102,43379.803900000006
20241010,GW-ATLAS,CARD,EG,16586,2110,209595.863
20241010,GW-ATLAS,CARD,OM,723,79,28451.703700000002
20241010,GW-ATLAS,CARD,SA,1246,167,72241.45880000001
20241010,GW-ATLAS,TOKEN,AE,60,4,1430.595
20241010,GW-ATLAS,TOKEN,EG,1068,82,14780.112000000001
20241010,GW-ATLAS,TOKEN,OM,149,7,4521.4044
20241010,GW-ATLAS,TOKEN,SA,1050,44,39018.6561
20241010,GW-NILE,BANKTR,EG,346,12,46206.2593
20241010,GW-NILE,BNPL,EG,203,63,2724.4222
20241010,GW-NILE,CARD,EG,6232,614,104167.2214
20241010,GW-NILE,LDEBIT,EG,8494,453,109895.5609
20241010,GW-NILE,TOKEN,EG,2194,102,26380.5059
20241010,GW-NILE,WALLET,EG,10761,1369,141049.5316
20241010,GW-NIMBUS,BANKTR,AE,24,0,59680.0626
20241010,GW-NIMBUS,BANKTR,SA,1109,26,163908.6134
20241010,GW-NIMBUS,CARD,AE,6565,722,325905.1926
20241010,GW-NIMBUS,CARD,OM,894,139,23588.2184
20241010,GW-NIMBUS,CARD,SA,3478,402,211228.2134
20241010,GW-NIMBUS,LDEBIT,AE,938,33,46882.0912
20241010,GW-NIMBUS,LDEBIT,OM,551,33,19885.9035
20241010,GW-NIMBUS,LDEBIT,SA,4155,175,205017.9977
20241010,GW-NIMBUS,TOKEN,AE,1319,37,58425.9822
20241010,GW-NIMBUS,TOKEN,OM,158,5,5521.7945
20241010,GW-NIMBUS,TOKEN,SA,466,32,12030.957400000001
20241010,GW-ORION,CARD,AE,7649,582,252545.52469999998
20241010,GW-ORION,CARD,SA,5565,591,220102.923
20241010,GW-ORION,TOKEN,AE,2315,69,71043.1233
20241010,GW-ORION,TOKEN,SA,1094,46,66096.97320000001
20241011,GW-ATLAS,BNPL,AE,133,38,7916.5936
20241011,GW-ATLAS,BNPL,EG,143,46,1519.5917
20241011,GW-ATLAS,BNPL,SA,450,111,12455.5788
20241011,GW-ATLAS,CARD,AE,321,35,22723.5699
20241011,GW-ATLAS,CARD,EG,7238,1994,79857.3406
20241011,GW-ATLAS,CARD,OM,625,72,25354.642499999998
20241011,GW-ATLAS,CARD,SA,826,111,23522.0318
20241011,GW-ATLAS,TOKEN,AE,63,5,1429.9932
20241011,GW-ATLAS,TOKEN,EG,964,78,13067.0597
20241011,GW-ATLAS,TOKEN,OM,182,25,4605.3836
20241011,GW-ATLAS,TOKEN,SA,846,72,32234.6348
20241011,GW-NILE,BNPL,EG,202,57,2833.3418
20241011,GW-NILE,CARD,EG,5573,596,71628.1237
20241011,GW-NILE,LDEBIT,EG,7224,435,79344.9369
20241011,GW-NILE,TOKEN,EG,1968,69,25013.347
20241011,GW-NILE,WALLET,EG,9199,1171,96800.5328
20241011,GW-NIMBUS,BANKTR,SA,0,0,0.0
20241011,GW-NIMBUS,CARD,AE,5612,539,270536.3076
20241011,GW-NIMBUS,CARD,OM,902,99,20887.2822
20241011,GW-NIMBUS,CARD,SA,3090,263,154177.1654
20241011,GW-NIMBUS,LDEBIT,AE,694,29,16308.147200000001
20241011,GW-NIMBUS,LDEBIT,OM,503,26,17095.8388
20241011,GW-NIMBUS,LDEBIT,SA,3567,180,171779.2104
20241011,GW-NIMBUS,TOKEN,AE,1168,31,50977.3806
20241011,GW-NIMBUS,TOKEN,OM,142,9,5434.3562
20241011,GW-NIMBUS,TOKEN,SA,486,21,12503.5921
20241011,GW-ORION,CARD,AE,6705,507,142123.8637
20241011,GW-ORION,CARD,SA,4670,526,177924.7305
20241011,GW-ORION,TOKEN,AE,2010,50,63748.1905
20241011,GW-ORION,TOKEN,SA,985,39,61375.0936
20241012,GW-ATLAS,BNPL,AE,161,41,9918.2219
20241012,GW-ATLAS,BNPL,EG,154,51,1354.2359999999999
20241012,GW-ATLAS,BNPL,SA,438,137,11648.5334
20241012,GW-ATLAS,CARD,AE,375,44,25212.1853
20241012,GW-ATLAS,CARD,EG,15493,1907,160566.0328
20241012,GW-ATLAS,CARD,OM,620,93,27180.3121
20241012,GW-ATLAS,CARD,SA,759,94,26525.2455
20241012,GW-ATLAS,TOKEN,AE,65,4,1548.6046000000001
20241012,GW-ATLAS,TOKEN,EG,921,76,11733.5216
20241012,GW-ATLAS,TOKEN,OM,183,10,4699.8181
20241012,GW-ATLAS,TOKEN,SA,854,45,30609.1786
20241012,GW-NILE,BANKTR,EG,0,0,0.0
20241012,GW-NILE,BNPL,EG,160,36,2202.7399
20241012,GW-NILE,CARD,EG,5423,527,67835.9805
20241012,GW-NILE,LDEBIT,EG,7386,354,81289.4629
20241012,GW-NILE,TOKEN,EG,1952,77,23225.376
20241012,GW-NILE,WALLET,EG,9212,1175,95809.0229
20241012,GW-NIMBUS,BANKTR,SA,0,0,0.0
20241012,GW-NIMBUS,CARD,AE,5529,558,273240.9638
20241012,GW-NIMBUS,CARD,OM,944,124,24353.2118
20241012,GW-NIMBUS,CARD,SA,3093,287,153452.664
20241012,GW-NIMBUS,LDEBIT,AE,581,26,14413.2145
20241012,GW-NIMBUS,LDEBIT,OM,497,28,17745.5657
20241012,GW-NIMBUS,LDEBIT,SA,3494,196,181880.4613
20241012,GW-NIMBUS,TOKEN,AE,1098,31,48804.354
20241012,GW-NIMBUS,TOKEN,OM,108,8,4070.2210999999998
20241012,GW-NIMBUS,TOKEN,SA,452,20,12693.1387
20241012,GW-ORION,CARD,AE,6188,572,138106.8211
20241012,GW-ORION,CARD,SA,4681,462,183259.7385
20241012,GW-ORION,TOKEN,AE,1997,65,64978.5541
20241012,GW-ORION,TOKEN,SA,993,38,57556.207800000004
20241013,GW-ATLAS,BNPL,AE,143,40,8194.5595
20241013,GW-ATLAS,BNPL,EG,147,47,1537.5559
20241013,GW-ATLAS,BNPL,SA,418,150,11718.2988
20241013,GW-ATLAS,CARD,AE,380,40,24161.8951
20241013,GW-ATLAS,CARD,EG,17990,2006,233094.751
20241013,GW-ATLAS,CARD,OM,708,85,43144.2395
20241013,GW-ATLAS,CARD,SA,1312,161,59426.5281
20241013,GW-ATLAS,TOKEN,AE,45,3,1332.8386
20241013,GW-ATLAS,TOKEN,EG,957,84,13688.9373
20241013,GW-ATLAS,TOKEN,OM,174,16,4868.0884
20241013,GW-ATLAS,TOKEN,SA,927,45,34261.7148
20241013,GW-NILE,BANKTR,EG,1956,81,87425.3702
20241013,GW-NILE,BNPL,EG,180,50,2598.1727
20241013,GW-NILE,CARD,EG,6513,635,109323.5341
20241013,GW-NILE,LDEBIT,EG,8236,460,103863.0422
20241013,GW-NILE,TOKEN,EG,2170,84,25836.6727
20241013,GW-NILE,WALLET,EG,10704,1236,143506.7838
20241013,GW-NIMBUS,BANKTR,AE,9,0,21041.2771
20241013,GW-NIMBUS,BANKTR,OM,9,0,17396.2289
20241013,GW-NIMBUS,BANKTR,SA,1520,48,144410.424
20241013,GW-NIMBUS,CARD,AE,6556,633,326838.3825
20241013,GW-NIMBUS,CARD,OM,956,105,30114.8505
20241013,GW-NIMBUS,CARD,SA,3808,336,215500.27709999998
20241013,GW-NIMBUS,LDEBIT,AE,689,24,44114.025700000006
20241013,GW-NIMBUS,LDEBIT,OM,531,27,18604.4734
20241013,GW-NIMBUS,LDEBIT,SA,3960,223,198879.512
20241013,GW-NIMBUS,TOKEN,AE,1308,74,57122.4314
20241013,GW-NIMBUS,TOKEN,OM,138,9,5597.1392
20241013,GW-NIMBUS,TOKEN,SA,427,40,11776.2639
20241013,GW-ORION,CARD,AE,7657,540,254894.064
20241013,GW-ORION,CARD,SA,4998,493,209816.6267
20241013,GW-ORION,TOKEN,AE,2249,96,73933.6504
20241013,GW-ORION,TOKEN,SA,1111,52,64547.6187
20241014,GW-ATLAS,BNPL,AE,144,51,7666.8864
20241014,GW-ATLAS,BNPL,EG,126,38,1121.4508999999998
20241014,GW-ATLAS,BNPL,SA,459,172,14410.9681
20241014,GW-ATLAS,CARD,AE,853,94,41280.61
20241014,GW-ATLAS,CARD,EG,18004,2187,234656.6024
20241014,GW-ATLAS,CARD,OM,708,89,32285.357600000003
20241014,GW-ATLAS,CARD,SA,1074,149,64136.1893
20241014,GW-ATLAS,TOKEN,AE,73,10,1482.9491
20241014,GW-ATLAS,TOKEN,EG,1079,95,14590.329300000001
20241014,GW-ATLAS,TOKEN,OM,153,11,3177.6594000000005
20241014,GW-ATLAS,TOKEN,SA,946,66,35358.9574
20241014,GW-NILE,BANKTR,EG,1326,53,79116.796
20241014,GW-NILE,BNPL,EG,212,31,2895.6383
20241014,GW-NILE,CARD,EG,6530,702,105772.6097
20241014,GW-NILE,LDEBIT,EG,8361,479,101715.98730000001
20241014,GW-NILE,TOKEN,EG,2205,107,26965.3276
20241014,GW-NILE,WALLET,EG,10801,1237,140157.5314
20241014,GW-NIMBUS,BANKTR,AE,15,0,37124.6263
20241014,GW-NIMBUS,BANKTR,OM,17,0,32411.911500000002
20241014,GW-NIMBUS,BANKTR,SA,334,10,169982.2374
20241014,GW-NIMBUS,CARD,AE,6593,675,330516.0354
20241014,GW-NIMBUS,CARD,OM,882,120,30190.377099999998
20241014,GW-NIMBUS,CARD,SA,3767,366,190991.0053
20241014,GW-NIMBUS,LDEBIT,AE,951,23,23290.5787
20241014,GW-NIMBUS,LDEBIT,OM,524,36,18405.175499999998
20241014,GW-NIMBUS,LDEBIT,SA,4257,206,208933.7151
20241014,GW-NIMBUS,TOKEN,AE,1259,61,52707.0034
20241014,GW-NIMBUS,TOKEN,OM,140,4,5286.8922
20241014,GW-NIMBUS,TOKEN,SA,508,24,13627.2828
20241014,GW-ORION,CARD,AE,7616,597,160974.2004
20241014,GW-ORION,CARD,SA,5656,609,253553.5442
20241014,GW-ORION,TOKEN,AE,2216,43,70108.77070000001
20241014,GW-ORION,TOKEN,SA,1123,41,70453.01599999999
20241015,GW-ATLAS,BNPL,AE,145,40,7995.6435
20241015,GW-ATLAS,BNPL,EG,138,58,1152.5757
20241015,GW-ATLAS,BNPL,SA,495,141,14576.479800000001
20241015,GW-ATLAS,CARD,AE,378,62,25264.0871
20241015,GW-ATLAS,CARD,EG,18175,2062,249303.7919
20241015,GW-ATLAS,CARD,OM,702,78,30825.487699999998
20241015,GW-ATLAS,CARD,SA,1012,158,38755.301400000004
20241015,GW-ATLAS,TOKEN,AE,64,4,1715.2158
20241015,GW-ATLAS,TOKEN,EG,1063,64,16336.6993
20241015,GW-ATLAS,TOKEN,OM,181,13,5171.7816
20241015,GW-ATLAS,TOKEN,SA,957,50,37676.7495
20241015,GW-NILE,BANKTR,EG,898,32,58613.6657
20241015,GW-NILE,BNPL,EG,193,59,2401.5589
20241015,GW-NILE,CARD,EG,5976,648,88088.03229999999
20241015,GW-NILE,LDEBIT,EG,8563,452,121000.0644
20241015,GW-NILE,TOKEN,EG,2193,120,26083.2766
20241015,GW-NILE,WALLET,EG,10701,1420,159287.2111
20241015,GW-NIMBUS,BANKTR,AE,21,0,49501.603800000004
20241015,GW-NIMBUS,BANKTR,OM,10,0,25396.748999999996
20241015,GW-NIMBUS,BANKTR,SA,529,11,130872.888
20241015,GW-NIMBUS,CARD,AE,6394,632,316655.37090000004
20241015,GW-NIMBUS,CARD,OM,865,98,25522.4188
20241015,GW-NIMBUS,CARD,SA,3875,347,205808.704
20241015,GW-NIMBUS,LDEBIT,AE,754,35,18852.781600000002
20241015,GW-NIMBUS,LDEBIT,OM,518,35,19710.6112
20241015,GW-NIMBUS,LDEBIT,SA,4090,218,203403.9358
20241015,GW-NIMBUS,TOKEN,AE,1291,57,55291.7442
20241015,GW-NIMBUS,TOKEN,OM,126,4,4577.3992
20241015,GW-NIMBUS,TOKEN,SA,510,28,12752.1652
20241015,GW-ORION,CARD,AE,7766,562,191023.5943
20241015,GW-ORION,CARD,SA,5013,517,209272.1496
20241015,GW-ORION,TOKEN,AE,2261,64,72738.769
20241015,GW-ORION,TOKEN,SA,1077,38,67043.5251
20241016,GW-ATLAS,BNPL,AE,146,30,7850.488700000001
20241016,GW-ATLAS,BNPL,EG,159,50,1877.9524
20241016,GW-ATLAS,BNPL,SA,449,135,12399.7921
20241016,GW-ATLAS,CARD,AE,827,112,45565.3805
20241016,GW-ATLAS,CARD,EG,17336,2092,185856.6661
20241016,GW-ATLAS,CARD,OM,728,85,43824.4734
20241016,GW-ATLAS,CARD,SA,960,132,36279.9866
20241016,GW-ATLAS,TOKEN,AE,65,6,1349.2443
20241016,GW-ATLAS,TOKEN,EG,1005,89,14599.6562
20241016,GW-ATLAS,TOKEN,OM,156,16,3662.4187
20241016,GW-ATLAS,TOKEN,SA,960,52,37805.8694
20241016,GW-NILE,BANKTR,EG,556,11,52868.333300000006
20241016,GW-NILE,BNPL,EG,182,57,2747.2025
20241016,GW-NILE,CARD,EG,6163,564,119729.13590000001
20241016,GW-NILE,LDEBIT,EG,8478,443,102461.5237
20241016,GW-NILE,TOKEN,EG,2130,101,25675.040699999998
20241016,GW-NILE,WALLET,EG,10455,1405,127900.3626
20241016,GW-NIMBUS,BANKTR,AE,13,0,31967.5317
20241016,GW-NIMBUS,BANKTR,OM,11,0,26968.192499999997
20241016,GW-NIMBUS,BANKTR,SA,570,7,77269.3707
20241016,GW-NIMBUS,CARD,AE,6504,522,333602.7313
20241016,GW-NIMBUS,CARD,OM,961,120,28170.3252
20241016,GW-NIMBUS,CARD,SA,3741,396,199790.90420000002
20241016,GW-NIMBUS,LDEBIT,AE,795,22,40720.4873
20241016,GW-NIMBUS,LDEBIT,OM,590,41,29490.377200000003
20241016,GW-NIMBUS,LDEBIT,SA,4051,201,208196.8696
20241016,GW-NIMBUS,TOKEN,AE,1304,49,56570.6196
20241016,GW-NIMBUS,TOKEN,OM,129,4,4745.4616
20241016,GW-NIMBUS,TOKEN,SA,409,21,9947.1947
20241016,GW-ORION,CARD,AE,7545,664,241614.8292
20241016,GW-ORION,CARD,SA,5151,538,221604.283
20241016,GW-ORION,TOKEN,AE,2335,60,70208.8686
20241016,GW-ORION,TOKEN,SA,1182,40,71517.696
20241017,GW-ATLAS,BNPL,AE,144,36,12145.5302
20241017,GW-ATLAS,BNPL,EG,158,47,2003.1799
20241017,GW-ATLAS,BNPL,SA,487,137,14003.0533
20241017,GW-ATLAS,CARD,AE,790,98,41751.9945
20241017,GW-ATLAS,CARD,EG,17916,2044,220662.38900000002
20241017,GW-ATLAS,CARD,OM,695,82,49997.6335
20241017,GW-ATLAS,CARD,SA,1026,125,29129.0585
20241017,GW-ATLAS,TOKEN,AE,74,2,1655.0905
20241017,GW-ATLAS,TOKEN,EG,1056,97,15268.455600000001
20241017,GW-ATLAS,TOKEN,OM,178,9,5365.5917
20241017,GW-ATLAS,TOKEN,SA,1002,55,38342.1389
20241017,GW-NILE,BANKTR,EG,566,24,39090.7927
20241017,GW-NILE,BNPL,EG,177,54,2308.9095
20241017,GW-NILE,CARD,EG,6191,608,92570.0021
20241017,GW-NILE,LDEBIT,EG,8385,489,101509.2139
20241017,GW-NILE,TOKEN,EG,2181,117,27020.2978
20241017,GW-NILE,WALLET,EG,10769,1308,129456.3973
20241017,GW-NIMBUS,BANKTR,AE,19,0,45530.6331
20241017,GW-NIMBUS,BANKTR,OM,5,0,9017.2172
20241017,GW-NIMBUS,BANKTR,SA,531,22,81885.4133
20241017,GW-NIMBUS,CARD,AE,6530,538,313607.6077
20241017,GW-NIMBUS,CARD,OM,958,124,23094.9026
20241017,GW-NIMBUS,CARD,SA,3624,336,212858.5333
20241017,GW-NIMBUS,LDEBIT,AE,874,31,40773.4188
20241017,GW-NIMBUS,LDEBIT,OM,561,48,21216.307
20241017,GW-NIMBUS,LDEBIT,SA,4144,226,220003.3629
20241017,GW-NIMBUS,TOKEN,AE,1330,42,59050.3119
20241017,GW-NIMBUS,TOKEN,OM,134,6,4975.8907
20241017,GW-NIMBUS,TOKEN,SA,453,16,11739.6534
20241017,GW-ORION,CARD,AE,7600,637,243354.2386
20241017,GW-ORION,CARD,SA,5640,534,259485.7387
20241017,GW-ORION,TOKEN,AE,2398,41,71315.72499999999
20241017,GW-ORION,TOKEN,SA,1037,32,60884.3467
20241018,GW-ATLAS,BNPL,AE,132,41,7914.2735999999995
20241018,GW-ATLAS,BNPL,EG,129,47,1152.0172
20241018,GW-ATLAS,BNPL,SA,414,138,11419.2294
20241018,GW-ATLAS,CARD,AE,382,48,20382.2434
20241018,GW-ATLAS,CARD,EG,15521,1897,158460.6122
20241018,GW-ATLAS,CARD,OM,627,75,26987.178200000002
20241018,GW-ATLAS,CARD,SA,920,130,26699.4161
20241018,GW-ATLAS,TOKEN,AE,44,4,1435.3818
20241018,GW-ATLAS,TOKEN,EG,978,59,13047.4624
20241018,GW-ATLAS,TOKEN,OM,187,22,3878.4915
20241018,GW-ATLAS,TOKEN,SA,794,35,28978.4721
20241018,GW-NILE,BANKTR,EG,0,0,0.0
20241018,GW-NILE,BNPL,EG,195,45,2777.5229
20241018,GW-NILE,CARD,EG,5457,581,68885.6688
20241018,GW-NILE,LDEBIT,EG,7376,350,81892.9887
20241018,GW-NILE,TOKEN,EG,2033,86,24524.193
20241018,GW-NILE,WALLET,EG,9347,1346,97521.3282
20241018,GW-NIMBUS,BANKTR,SA,0,0,0.0
20241018,GW-NIMBUS,CARD,AE,5641,516,284879.5208
20241018,GW-NIMBUS,CARD,OM,891,122,21947.7503
20241018,GW-NIMBUS,CARD,SA,3006,301,161260.2824
20241018,GW-NIMBUS,LDEBIT,AE,579,25,14131.7302
20241018,GW-NIMBUS,LDEBIT,OM,478,25,16764.0831
20241018,GW-NIMBUS,LDEBIT,SA,3609,196,180492.1519
20241018,GW-NIMBUS,TOKEN,AE,1144,28,50875.8503
20241018,GW-NIMBUS,TOKEN,OM,116,5,4451.1054
20241018,GW-NIMBUS,TOKEN,SA,488,17,12361.1039
20241018,GW-ORION,CARD,AE,6402,581,136237.9849
20241018,GW-ORION,CARD,SA,4782,457,182764.1098
20241018,GW-ORION,TOKEN,AE,1971,45,63694.79119999999
20241018,GW-ORION,TOKEN,SA,1010,44,58532.3816
20241019,GW-ATLAS,BNPL,AE,140,35,6727.3765
20241019,GW-ATLAS,BNPL,EG,139,51,1646.6456
20241019,GW-ATLAS,BNPL,SA,433,112,12810.333200000001
20241019,GW-ATLAS,CARD,AE,291,34,21822.1375
20241019,GW-ATLAS,CARD,EG,15471,1804,161212.916
20241019,GW-ATLAS,CARD,OM,669,84,28949.571
20241019,GW-ATLAS,CARD,SA,739,90,24458.6453
20241019,GW-ATLAS,TOKEN,AE,70,7,1711.6978
20241019,GW-ATLAS,TOKEN,EG,1015,70,14821.4901
20241019,GW-ATLAS,TOKEN,OM,168,10,4406.71
20241019,GW-ATLAS,TOKEN,SA,875,49,31312.383900000004
20241019,GW-NILE,BANKTR,EG,0,0,0.0
20241019,GW-NILE,BNPL,EG,187,44,2746.4951
20241019,GW-NILE,CARD,EG,5160,499,68020.4899
20241019,GW-NILE,LDEBIT,EG,7333,308,80748.8221
20241019,GW-NILE,TOKEN,EG,1956,76,24324.399
20241019,GW-NILE,WALLET,EG,9306,1224,97335.96710000001
20241019,GW-NIMBUS,BANKTR,SA,0,0,0.0
20241019,GW-NIMBUS,CARD,AE,5738,528,281540.5911
20241019,GW-NIMBUS,CARD,OM,858,106,21160.13
20241019,GW-NIMBUS,CARD,SA,3184,277,168624.10129999998
20241019,GW-NIMBUS,LDEBIT,AE,596,16,13635.4687
20241019,GW-NIMBUS,LDEBIT,OM,470,33,17084.7075
20241019,GW-NIMBUS,LDEBIT,SA,3577,185,171230.1176
20241019,GW-NIMBUS,TOKEN,AE,1104,29,48218.949
20241019,GW-NIMBUS,TOKEN,OM,109,3,4486.7621
20241019,GW-NIMBUS,TOKEN,SA,464,27,12130.1148
20241019,GW-ORION,CARD,AE,6703,521,142811.56710000001
20241019,GW-ORION,CARD,SA,4719,508,179828.65110000002
20241019,GW-ORION,TOKEN,AE,1927,63,64353.1628
20241019,GW-ORION,TOKEN,SA,982,36,60012.4718
20241020,GW-ATLAS,BNPL,AE,135,40,10513.2036
20241020,GW-ATLAS,BNPL,EG,138,44,1295.4437
20241020,GW-ATLAS,BNPL,SA,482,162,13830.3174
20241020,GW-ATLAS,CARD,AE,371,55,25705.2689
20241020,GW-ATLAS,CARD,EG,18091,2087,251591.4919
20241020,GW-ATLAS,CARD,OM,704,85,29828.244400000003
20241020,GW-ATLAS,CARD,SA,1033,151,70079.2773
